track_id,song_id,mode_confidence,end_of_fade_in,key_confidence,year,duration,time_signature_confidence,title,start_of_fade_out,analysis_sample_rate,time_signature,tempo,artist_id,artist_name,artist_hotttnesss,key,release,loudness
TRKZWTM12903CC4ACD,SOVMGCV12AB0188857,0.134,0.073,0,1996,241.44934,1,Deuteronomy: Niggerman (Album Version),238.887,22050,4,102.102,ARMJVLT1187B9AC8DB,Me'Shell Ndegeocello,0.493258789,11,Peace Beyond Passion,-7.215
TRCWPXY128F4260F69,SOJTQKS12A8AE46011,0.551,2.601,0.522,2008,192.91383,0.684,My Ungrateful Heart,181.696,22050,1,89.849,ARY80281187FB3E380,Sandi Thom,0.405031298,10,The Pink & The Lily,-8.886
TRRHFHX12903CA86BB,SOIJAWJ12AB018CBF5,0.205,2.531,0.318,2004,495.56853,0.904,Let Your Heart Be Free,454.322,22050,4,116.981,ARZHCKQ1187B9BA5BA,Jazzanova,0.485446015,9,Sonar Kollektiv: Early Days,-8.801
TRPNLUJ128F9300BDB,SOXJODI12AB017DFC9,0.299,0,0.467,2001,207.72526,0,Baby You\xc2\xb4re My Destiny,198.432,22050,1,137.646,AR1IP401187B998883,Taj Mahal & The Hula Blues Band,0.353089793,4,Hanapepe Dream,-11.825
TRDASMY12903CF20D1,SOSKFON12A67ADE8F9,0.304,0.206,0.346,2004,225.69751,0,Point Of Uncertainty,222.395,22050,4,187.836,AR2O6M21187FB39A28,Into Eternity,0.510637895,10,Buried In Oblivion,-5.653
TRGGTND128F1466AA9,SOZAOQJ12B0B80B52F,0.53,0,0.414,1994,415.55546,0.724,Borough Check,408.718,22050,4,188.68,ARTOXOB1187B9B78C1,Digable Planets,0.45116292,11,Blowout Comb,-15.483
TROBFGQ128F9358CA5,SOJFBTA12AB01848EA,0.49,6.403,0.142,2003,139.49342,0.858,Untitled track 19,132.034,22050,4,98.306,ARI17T51187B9ACD07,Odd Nosdam,0.38028232,10,No More Wig For Ohio,-6.231
TRHTQSF128F4264DAF,SOBMVXB12A582911E5,0.418,0,0.082,1998,181.89016,0.599,Stranger Than Fiction,178.469,22050,4,88.141,ARRH1G91187B996FEE,moe.,0.453417425,5,tin cans & car tires,-7.399
TRRSPVL128F4257EB8,SOZJOXN12A8C13637A,0.472,0,0.497,1980,151.58812,1,Dominoes,151.588,22050,5,77.218,ARB9WLX1187FB4C9F7,The Flesh Eaters,0.334445217,9,No Questions Asked,-6.69
TREIAGZ12903CB420A,SOYPGBW12AB018C1F7,0.543,0,0.734,2004,263.31383,0.674,Elephantitus Of The Man,250.485,22050,5,120.103,ARE097W1187B99D547,Eight Frozen Modules,0.310256403,11,DJ_ Riddim & Source E.P.,-3.382
TRBILAF128F92F0D4E,SOLDMVS12AB0183BBD,0.542,0.327,0.446,1988,188.18567,0.664,April In Paris,181.626,22050,5,74.696,AR47XGG1187B99146A,Charlie Parker,0.514318722,10,Bird Feathers,-10.655
TRICZKZ128F4275B4D,SOHDWDJ12A58A7AE81,0.284,0.154,0.47,2008,297.76934,0.643,Eyes Without A Face (1999 Digital Remaster),285.17,22050,4,85.77,AR4T2IF1187B9ADBB7,Billy Idol,0.485104697,9,The Very Best Of Billy Idol: Idolize Yourself,-8.222
TRZYYVV128F930EDF8,SOORHQS12AB017F157,0.634,0,0.589,1971,180.63628,1,She's Good,171.822,22050,3,109.957,ARRZUPG11F43A69EF7,Jackson 5,0.661674151,5,The Complete Motown Singles Vol. 11A: 1971,-5.435
TRLVEPF128EF34C0B4,SODEIJJ12A6BD55BCB,0.642,4.319,0.539,2006,196.64934,1,Saippuakuplat,180.28,22050,3,151.864,ARP6Q6H1187B9A545A,Juha Tapio,0.437273895,2,Kaunis ihminen,-11.934
TRFYNYF12903CEB29E,SOACFDG12AC468A777,0.688,0.335,0.975,2003,246.96118,0.643,The Bitch is Bach,243.078,22050,3,193.642,ARX782E1187B98D59A,Drunk Horse,0.351204093,9,Adult Situations,-7.562
TRGAMXE128F4299297,SOWSYSB12A8C13C01B,0.441,2.345,0.31,1967,164.67546,0,The Equestrian Statue (2007 Digital Remaster),150.988,22050,1,123.298,ARTC1LV1187B9A4858,The Bonzo Dog Doo Dah Band,0.286567249,0,Gorilla,-10.539
TRQNZBK128F935E3EE,SOWECKZ12AB0182446,0,0.185,0,2005,258.0371,0.472,Tell Me,244.698,22050,4,139.535,AR21NW11187FB46205,Angela Johnson,0.428416957,8,Got To Let It Go,-7.33
TRWLVXH128EF361E46,SOOYUCY12A6D4F69B5,0.525,0,0.418,2004,164.49261,0.193,Gathering the Sparks,152.648,22050,4,128.87,ARAKTTI1241B9CC697,Shoshannah,0.382705595,9,Gifts From Heaven,-27.584
TRXDIIZ12903CD9BFD,SOWVNGN12AB018D277,0.454,0,0.633,2010,231.23546,0.916,Fizzy Good (Make Feel Nice),226.9,22050,4,96.763,ARGYNBG1269FCD2DBC,The Bear That Wasn't,0.418106594,4,Fizzy Good (Mak Feel Nice),-11.93
TRIZXES128F14A8C52,SOMGXCL12A6D4FCA1E,0.499,0,0.653,1982,241.60608,1,Air (Remastered & Extended Version ),241.606,22050,4,118.039,ARROQSO1187B9AEB80,Talking Heads,0.540157744,1,The Name Of This Band Is Talking Heads,-4.39
TRHVJWR128F9318BF0,SOIXFIX12AB0180C82,0.186,0,0.013,2006,435.82649,1,Always And Forever,435.826,22050,3,85.32,ARLIR5Y1187FB54150,Chocolate Puma,0.404845059,4,Always And Forever,-7.627
TRGQQYP128F92DC841,SOYJPIN12A8C13FD64,0.235,0,0.023,2007,203.96363,1,Early Longing,203.964,22050,4,121.856,ARV3WO11187FB546F6,The Bridal Shop,0.374913579,0,From Seas,-7.785
TRFTYNO128F42A384E,SOHLISJ12A8C13F9B0,0.324,0,0.009,2007,169.61261,0.778,Flashlight Fight,161.727,22050,3,108.916,ARC7YBY1187FB50FC9,The Go! Team,0.61125114,0,Proof of Youth,-2.498
TRVNMUS128F145839B,SODNENE12A6D4F88BE,0.29,0.485,0.1,1987,192.36526,0.57,The Devil's Own,174.649,22050,4,90.719,AR4UYK91187FB36122,David Sylvian,0.463242607,6,Secrets Of The Beehive,-18.695
TRWGFXM128F92EB167,SOCTUYK12AB017ECBE,0.873,0,0.971,2006,252.36853,1,Nesten Ingenting,238.237,22050,4,103.033,ARBQ2MC1187B9A6C20,Bj\xc3\xb8rn Eidsv\xc3\xa5g,0.467889972,3,N\xc3\xa5de,-12.697
TRWVXPM128F4291A82,SOFKXJD12A8C13FBD3,0.457,0.235,0.084,2007,156.70812,0,O'Appalachia,140.289,22050,4,154.123,ARKLA8V1187B999B68,Baroness,0.471126715,3,The Red Album,-6.383
TRDCNJE12903CB8D44,SOHZAFG12AB01840B5,0.732,0,0.935,2010,365.47873,0,I Surrender,359.422,22050,4,127.992,ARPIU371187B9905C4,The Disco Boys,0.402135155,7,I Surrender - Taken from Superstar,-7.608
TRMSLIS128F92F3680,SOBXVNA12AAA15FBC7,0.47,0,0.206,1990,165.01506,0.93,The Cattle Call,153.217,22050,3,158.611,AR14CJ91187FB3A994,Eddy Arnold,0.397775654,10,Country's Greatest No 1's,-19.495
TRQYCHN12903CAC6C2,SODPLPK12A6D4FC93E,0.101,0.218,0.241,1974,293.90322,0,Hoedown,285.385,22050,4,149.312,ARMR7HO1187FB462CB,Emerson_ Lake & Palmer,0.447247963,7,Then & Now,-7.29
TRCTPCT128E07836F6,SOURNJY12A6310E1E9,0.134,0,0,2000,196.72771,0.576,Full Circle,184.535,22050,4,173.873,ARPVCLJ1187B9AC403,No Doubt,0.557133254,5,Everything In Time (B-sides_ Rarities_ Remixes),-5.117
TRBMNBM128F9321744,SONTCCD12AB0184DC0,0.588,0.235,0.456,1997,193.2273,0,Don't Make Me Kill Again (Live),184.465,22050,1,123.813,AR20XWY1187FB3CAEB,Urinals,0.438854665,7,Negative Capability...Check it Out!,-15.219
TRTOYNN12903CFE53A,SODDTQE12AC9072C03,0.893,0.438,0.945,1993,122.40934,0.512,Jersey Ingl\xc3\xa9s,114.927,22050,3,79.675,AR5K66E1187B9B8534,Le Mans,0.485893639,7,Le Mans,-7.208
TRCBDYA128F1477BAF,SODDBBK12A6D4F918A,0.339,3.164,0.27,1973,409.73016,0.572,Back To The World (LP Version),400.347,22050,4,164.573,ARNMWP51187FB3E963,Curtis Mayfield,0.495306693,6,Back To The World,-13.455
TRZNZDR12903CAC027,SOMYOAM12AB018D3B2,0.479,0.321,0.276,1998,270.54975,0.564,Be Ye Glad,258.781,22050,4,83.589,AR7ZKHQ1187B98DD73,Glad,0.372232889,5,Glad Collector's Series,-11.169
TRBXQWD128F92FFC9A,SOCFBKB12AAFF4151E,0.589,0,0.492,2008,226.42893,0.02,Long Distance,218.523,22050,4,144.638,ARQUO3Z1187B98C912,Brandy,0.46341606,0,Human,-7.034
TRCQKNO128F1487225,SOCZPIJ12A6D4F8409,0.578,0.311,0.512,1970,234.03057,0.95,March Of The Panther (LP Version),225.559,22050,4,123.753,AR1N6N61187FB4E25E,Mongo Santamaria,0.360053307,5,Mongo '70,-10.752
TRMJMNU128F1460DC3,SOOEOFL12A58A81C37,0.257,0.276,0,2001,210.65098,0.263,Saddest Girl Story,198.037,22050,4,106.271,ARG53231187FB3982D,The Starting Line,0.53635118,0,Say It Like You Mean It,-4.132
TRYCNYI128F930C5DB,SOBCZMZ12AB017E363,0.69,0.334,0.794,2007,311.82322,0.405,The village lanterne (Studio Version),297.575,22050,4,153.95,ARWFMO31187FB3DC49,Blackmore's Night,0.491226875,4,Paris Moon,-8.862
TRJOMKD128F4248954,SOHANDO12A8C136F2E,0.555,0.061,0.587,2008,188.52526,0,Faded Love,184.279,22050,4,130.421,AROJ4691187FB3EC1C,Flying Burrito Brothers,0.455915219,2,Relix's Best of the Flying Burrito Brothers,-13.152
TRRIIAV12903CF1D73,SOGUVBO12A67ADD62D,0.526,0.194,0.746,2003,275.61751,0,Deep Rivers Of Blood,271.482,22050,4,203.336,ARYB3PV1187B9B4787,Carnal Forge,0.399246644,0,The More You Suffer,-3.375
TRSMYQP128F92FE640,SOLHLAG12AB0184FBD,0.658,0.143,0.823,2000,190.27546,0.657,Broke Down,180.698,22050,4,114.074,ARRS1FT1187B9B650A,Slaid Cleaves,0.404302595,3,Broke Down,-10.008
TRBDOHF128F145D1BF,SOQOZRD12A6D4F92CC,0.592,0.583,0.638,1999,158.37995,0,Hands Of Time,153.078,22050,4,144.125,ARRY64L1187FB57E38,Steve Wariner,0.472602815,4,Two Teardrops,-6.861
TRUGPPP128F424DD0A,SOKQXNI12A58A7DAEC,0.258,2.688,0.366,2004,343.82322,0.909,Swimming Through Us,343.823,22050,4,160.943,AR6LLZ51187B9A427F,Airiel,0.443118046,0,Airiel Live at Double Door 10/19/2004,-12.239
TRSZTSO128F9302A55,SOXVICA12AB018633D,0.819,0,0.968,2008,37.43302,0,Please Remember,37.433,22050,1,117.051,ARQOST01187B9AC91A,Rivers Cuomo,0.456579681,6,Alone 2- The Home Recordings Of Rivers Cuomo,-5.487
TRUCAWX12903CDED9C,SOHVYLT12AB018FA86,0.352,0.229,0.527,2009,297.06404,0.724,The Blank Page,284.99,22050,4,138.636,ARKFL8Y1187B9A27B7,Kob,0.169914938,2,Close to Dawn,-3.515
TRQVRKC128F92D0843,SOUMODD12A8C144F5B,0.297,0.067,0.303,2006,303.43791,0.861,Little Habana,300.489,22050,7,220.006,ARNARIK1187FB47A87,The Souljazz Orchestra,0.40181013,7,Freedom No Go Die,-7.454
TRMJLMF12903C9D306,SOZQURQ12A58A7B4FC,0.606,0.097,0.436,2002,194.29832,0,Laura,185.347,22050,4,37.379,ARG5PPW1187FB41119,Eddie Harris,0.364328301,10,Gone With The Wind & Other Favorites (Digitally Remastered),-13.955
TRHLXVG128F148A5AC,SOGBBPT12A6D4F8E1A,0.696,3.802,0.784,2003,468.47955,0.822,Funk & Droid,461.618,22050,4,120.953,AROX0AF1187B99B03F,Vector Lovers,0.426098457,8,Roboto Ashindo Funk EP,-11.212
TRXYGMI128F92F4AEA,SOJCDFW12A8C14301A,0.489,0,0.417,2002,269.5571,0.637,First Transmission,258.096,22050,4,99.99,ARBRPXN1187B993CFA,AL-PHA-X,0.366609302,10,Caf\xc3\xa9 Marrakech,-8.802
TRSQSEN128F92F907D,SOTVVBQ12A8C144CED,0.658,0.136,0.795,1985,231.65342,0.167,Meet Me In Montana,224.56,22050,4,124.078,ARC5E541187FB52F8F,DAN SEALS,0.369997654,10,Original Hits - Country,-10.593
TRFFVKD128F4267BC4,SOJHFHW12A8C13526B,0.362,0.278,0.441,1978,273.26649,0.492,We Give our Love,271.07,22050,4,127.306,ARBS9SI1187FB3F5A7,George Duke,0.450985253,11,Don't Let Go,-9.596
TRZIITG128F93128B5,SOSDKCK12AB0183680,0.553,0.581,0.436,2009,185.67791,0.63,Antonia June,175.264,22050,4,123.944,ARUGCNG1187FB4862B,Lightning Dust,0.413795712,3,Infinite Light,-11.993
TRYPVDO128F92FB9C1,SOJGJNL12AB017AFE9,0.874,5.747,0.803,2002,820.00934,1,Magnum Opus (Part I),820.009,22050,4,118.168,AR7RZFX1187FB4EC1D,C'est Mortel,0,2,C'est Mortel,-7.552
TRJOWRQ12903C94592,SOZZSZG12AB01861DA,0.293,0.324,0.038,2004,303.15057,0.829,Koli,284.276,22050,4,97.99,ARDXS1J1187B99388C,Nahawa Doumbia,0.317326995,2,Diby,-8.699
TRDSLMC128F423BB07,SOBOUMI12A58A7B210,0.725,0.177,0.955,1975,181.02812,0.298,New York Girls,176.181,22050,4,105.673,ARGU86K1187B99F0C5,Steeleye Span,0.395896447,9,Steeleye Span - The Very Best Of,-11.797
TRTEQBZ128F92F3574,SORIGJH12A8C1418F1,0.225,2.879,0.034,2006,359.02649,0.891,Family,355.509,22050,4,139.949,ARSDHNL1187B99CC4B,Karen Bernod,0.312249273,3,Life @ 360 degrees,-10.863
TRTMSFX128F93036DB,SOUREKB12AB017BD83,0.572,0.49,0.549,2000,324.33587,0.409,Dance,310.497,22050,4,103.177,AR9Q34X1187B9A28B6,Caedmon's Call,0.515471144,9,Long Line Of Leavers,-7.903
TRUKYYK128E078E264,SOXWHRL12A67021ADA,0.032,0.629,0.23,1987,179.722,0,(If I Had) Rhythm In My Nursery Rhymes (LP Version),173.923,22050,4,211.672,ARIXUAF1187B9B7F86,Janis Siegel,0.312630226,5,At Home,-17.751
TRBONWN12903D12BBC,SONJMYC12AC468D535,0.418,0.218,0.736,2009,202.68363,0.757,Knocking 'Em Down (In The City),194.067,22050,4,165.045,ARCCTPR1187B9912B0,Warrior Soul,0.351288275,8,Destroy the War Machine,-3.219
TRTGDJS128F92E54A6,SOSSCTS12AB01812C4,0.662,0.191,0.502,1991,332.30322,0,Toast To The Fool,315.408,22050,4,142.322,ARA0L7Y1187B98D54E,The Dramatics,0.379940004,5,The Best Of The Dramatics,-14.73
TRVELZI128F148C5B5,SONCFTG12A58A7AA5E,0.329,0.311,0.156,1996,140.59057,0.19,Kisses,124.244,22050,1,136.416,AR1YDJM1187FB42A46,Tracy Bonham,0.43748065,9,The Burdens Of Being Upright,-15.639
TRANYBR12903CB629E,SOHJROH12AB0189546,0.161,0.142,0.098,1993,266.91873,0.01,Black Miner,252.79,22050,4,102.513,ARAAXVE1187FB46ACF,Inchtabokatables,0.382089524,9,White Sheep,-13.608
TRNQDCP128F14613EE,SOULFUU12A6D4F7120,0.658,0.224,0.679,1999,480.33914,0.288,Bending New Corners,453.909,22050,4,179.341,ARIRXX31187FB43AC8,Erik Truffaz,0.416672152,8,Erik Truffaz Revisite,-11.478
TRJNPXE128F92C5A3B,SOSQADC12A8C143E04,0.469,0,0.647,2002,329.97832,0.612,Weeping Willow,309.209,22050,4,150.027,AROEQW91187FB58663,S\xc3\xa9bastien Schuller,0.399858355,9,Happiness,-9.559
TRYQSAO128F933298F,SOQHHEL12A8C13B0B4,0.265,0,0.224,2005,159.05914,0.769,Alamo Rag,154.024,22050,4,127.753,ARSEUOO1187B999569,Adolph Hofner,0.253660035,11,Country Classics Vol.4,-12.5
TRUXWPR12903D09770,SOTSFUT12A58A7CBED,0.481,0.398,0.472,2002,153.70404,0.339,Soon,141.665,22050,4,68.679,ARM6D9O1187B9ABC29,Shearwater,0.440167238,4,Everybody Makes Mistakes,-14.416
TRYIFCD128F428CDDA,SOJUKJQ12A8C140895,0.825,0,1,2005,350.04036,0.779,Time As Commodity,350.04,22050,4,126.216,AR6LIOK1187FB450B7,Buried Inside,0.44257913,0,Chronoclast: Selected Essays on Time-Reckoning and Auto-Cannibalism,-3.711
TRXVFHV12903CF482D,SOPPJWS12AC96184C3,0.632,0.119,0.727,1997,219.8722,1,Every Morning,207.598,22050,3,109.884,ARW5IF01187B9AEA98,Sugar Ray,0.47251295,8,14:59,-4.444
TRLFAMB128F934B0F8,SOXXAKQ12AB0180ECF,0.206,0.177,0.212,2001,212.76689,0,Locked Up In The Snow,201.683,22050,4,181.026,ARAQT1F1187B98BB97,King Diamond & Black Rose,0.339135175,11,20 Years Ago A Night Of Rehearsal,-8.083
TRRKXLE128F426D892,SOMDEJC12A8C138EDB,0.617,0.154,0.674,2000,165.51138,0.986,Don't You Do It,158.488,22050,3,84.969,AR7C8P41187B98C8E9,Earl Bostic,0,8,Flamingo - Very Best Of,-10.429
TRFPKUQ128F92DE990,SONCMKI12AAF3B2710,0.015,0.967,0,2001,194.24608,0.338,Jelly Fish,184.32,22050,5,153.762,ARHP3W31187FB51F8E,Mr. Projectile,0.36424803,1,Pug Times,-8.559
TRIMPBH128EF35F347,SONUWVW12A6D4F6EA9,0.561,0.329,0.642,1992,271.12444,0.744,Graffiti,257.591,22050,1,111.573,ARB2SGK1187B992B40,Stadio,0.381792832,7,Storie E Geografie,-5.804
TRYDUVL12903CF542E,SOJHHYQ12AC468A10F,0.457,0,0.391,2004,227.02975,0,Terra De Gigantes / N\xc3\xbameros,219.527,22050,3,88.027,AR4228C1187B9AA5B8,Engenheiros Do Hawaii,0.438458074,4,Ac\xc3\xbastico MTV - Engenheiros Do Hawaii,-8.419
TRCTXUT128F92E7379,SOZWZJT12AB017B237,0.339,0.253,0.524,2004,156.42077,0.033,The Wizard Of Oz,148.323,22050,1,158.931,ARBZ5F71187B9A5860,Sam Bush,0.428310646,7,King Of My World,-11.76
TREDJEJ128E078D75B,SOKSPVX12A670208DC,0.694,0,0.702,1976,282.06975,0,Sad Ol' Love Song (LP Version),271.732,22050,4,98.786,AR1EC9B1187FB3ECC5,Firefall,0.404102764,2,Firefall,-13.526
TRXBTNA128F934D32F,SOGCSZU12AB0182487,0.057,2.421,0.057,2000,298.47465,0,Detention Center,298.475,22050,4,149.005,AR83BVH1187FB36FE4,Micropoint,0.357884414,4,Anesthesie International,-5.372
TRCADAE128F424C047,SOAAYXD12A58A79881,0.292,0.156,0.037,2005,197.48526,0.412,Carniwar,192.122,22050,4,134.996,AROLEZ71187B9AE552,PRIMAL FEAR,0.395755337,7,Seven Seals,-3.094
TRQGRDL128E0788CE7,SOPJQZN12A6701F447,0.278,0.278,0.56,2005,124.89098,1,Volare (Nel Blu Di Pinto Di Blu) (Digitally Remastered 99),117.539,22050,4,88.151,ARNXZHL1187B98F76B,Wayne Newton,0.429620987,5,Mr. Las Vegas,-10.408
TRHIYBR128F14B07AA,SOKFGFJ12AF72AA6BA,0.511,0.324,0.058,2000,192.15628,0.791,Not My Own,187.141,22050,5,128.613,AR6XSN41187B99CC29,Living Sacrifice,0.539951301,6,The Hammering Process,-5.465
TRRASBW128F4277DC8,SOTKJFR12A8C13BBEB,0.509,0,0.117,1998,195.94404,0,Escape To L.A.,178.927,22050,4,177.796,ARMBEDY1187B989FBF,The Dingees,0.365668949,7,Armageddon Massive,-7.868
TRZYYKE128F930FB67,SOVLWBM12AB017FCE1,0.384,2.183,0.703,2002,108.30322,0.605,On To September,100.09,22050,1,129.625,ARPRVZJ1187B98ABF8,Dear Nora,0.382832033,2,The New Year EP,-13.72
TRUOZUB128F93317E6,SOSUVAV12AB0185E96,0,0,0,2004,293.92934,0.41,The Masks Will Fall,291.399,22050,4,155.839,AROMB1O1187FB5C8E1,Eternal Flight,0.43316309,5,Positive Rage,-6.037
TRKCMHB12903CBA7ED,SOHKDTT12AB018152D,0.275,0.148,0.011,2009,189.75302,0.341,Laundromat,168.734,22050,4,171.087,AR7N95G1187B9950B3,Trip,0.387080791,11,ShortCuts,-13.955
TRGRGDD128F930B4D4,SORCLIS12AB0182D99,0.352,0.252,0.137,2008,106.39628,0.729,By The End of The Day,103.207,22050,3,143.423,ARHFQ9T1187B989EEA,Unsung Zeros,0.360811353,11,The People Mover,-2.518
TREICCJ128F4265574,SONIGIF12A8C134CD1,0.143,5.619,0,1970,215.82322,0,Yesterday's Train,199.256,22050,4,166.302,ARDI1XT1187FB3EA46,The Byrds,0.4808797,9,(Untitled) /(Unissued),-15.73
TROMTPO128E07858BD,SOFLPPL12A6701F759,0.635,0.177,0.674,2002,152.37179,0.841,Tired Of Waiting For You (Album Version),145.99,22050,4,121.979,ARV3CRH1187B9A1B21,Green Day,0.796139406,11,Shenanigans,-5.447
TRZEDNR12903CBFC83,SOBICLQ12AB018C3FA,0.348,0,0.435,2000,21.41995,0,Intro,21.42,22050,1,124.711,AR0WGXC1187B9AAC99,Slum Village,0.425450614,5,Fantastic Vol. 2.10,-11.948
TRDCISQ12903CE94B8,SOMRIFJ12AB018681D,0.569,0.444,0.349,2008,195.91791,0.652,Lumi\xc3\xa8re De Nuit,186.497,22050,5,101.353,ARFJLDJ12086C16AC4,Susie Arioli,0.405476556,11,Night Lights,-17.73
TRYZXKB128F4227DCD,SOVKXBB12A6D4FC229,0.745,0.334,0.659,1987,210.36363,0.828,Running Around,202.699,22050,4,141.11,ARAK3HK1187FB51B38,The Stems,0.337199373,11,At First Sight  Includes Bo Nus Disc With Bsides \\ Live Tracks,-13.365
TRWZGKP128F9310D82,SONCUXH12AB0186B08,0.333,0.757,0.398,2003,309.99465,1,Skynd Dig V\xc3\xa6k,298.144,22050,3,161.875,AR5PDGV1187B998505,Tue West,0.347175164,7,Tue West,-10.315
TRWMJKD12903CBB928,SORXBZB12AB0189B34,0.364,0.291,0.193,2009,266.1873,1,Je ne suis pas elle,259.466,22050,3,92.953,ARAGSU61187B98C95C,Amel Bent,0.436672664,4,O\xc3\xb9 je vais,-8.25
TRQTLQZ128E0783029,SOOAGNR12AF72A9815,0.566,0,0.412,1999,230.19057,0.62,The Door,219.115,22050,4,165.583,AR83T1H1187B99FA5F,Turin Brakes,0.525277574,2,The Optimist,-9.715
TREAMAH12903CA3C9A,SOXHTJG12AB01865CD,0.403,0.16,0.02,2010,486.19057,0.202,Time to Wonder,483.457,22050,4,127.996,ARDJCQF1187FB3CD70,Topmodelz,0.376990252,7,Time to Wonder,-8.93
TRKAGAH128E0780F8B,SOUPLFD12A6D4F843E,0.478,1.129,0.393,2004,218.64444,1,Let's Get It Started,211,22050,4,105.405,ARTDQRC1187FB4EFD4,Black Eyed Peas,1.005941966,2,Let's Get It Started,-2.88
TRJLKZL128F92F6E06,SODEWFM12A8C142254,0.745,0.205,0.778,1979,145.84118,0.112,1980,137.77,22050,3,209.056,ARQ8F831187FB5154B,Herb Alpert,0.431351964,7,Rise,-5.756
TRLECJX128F149A02B,SOBNYLK12A6D4FAB32,0.213,0.281,0,2000,211.59138,0.393,A Dor Na Escala Richter,199.338,22050,4,103.665,AREMPZG1187B99D246,M\xc3\xa1rcio Faraco,0.335547913,2,Ciranda,-16.102
TRHJEXJ128F1497DC1,SODUCXR12A6D4F9EB8,0.63,0,0.806,1980,179.74812,1,Whatever Happens Next...,173.291,22050,4,133.341,ARFV6TH1187B990BC0,Swell Maps,0.384252193,11,Jane From Occupied Europe,-3.093
TREVWSE128F92D24EA,SOHHRSI12A8C145DA5,0.705,0.237,0.717,2002,291.21261,0.728,Lovelight,280.526,22050,4,99.098,ARW91B61187B989DFD,Lewis Taylor,0.369745832,1,Stoned Part 1,-11.286
TRLHVOM12903CA78C8,SOOYHAR12AB0182726,0.196,0,0.051,1994,218.27873,0.827,Crucial,208.12,22050,4,161.879,ARTIHCD1187FB4FC8D,Bunny Wailer,0.45024073,11,Crucial Roots Classics,-11.663
TRZXWJJ128F145C008,SOSLAIA12A58A7AAD2,0.58,1.013,0.703,1972,145.31873,0,Gaudete,131.622,22050,1,104.378,ARGU86K1187B99F0C5,Steeleye Span,0.395896447,1,The Best Of Steeleye Span,-23.72
TRHILDX12903CA5081,SOQKENA12AB01873C7,0.598,0.146,0.681,2002,285.70077,0.897,Tibular Vader,276.434,22050,5,116.008,AR4MSYI1187FB4B3C5,Bola,0.546875468,2,Fyuti,-8.296
TRRBYDL128F42754BB,SOOXMJZ12A8C1368E3,0.501,3.727,0.554,1994,159.29424,0.38,Leo,144.73,22050,4,118.78,ARAZQVK1187FB4E799,Magnapop,0.345287739,4,Hot Boxing,-9.549
TRYQZPH128F92EC0A1,SOTDDAK12AB017FEBF,0.39,3.344,0.262,2000,300.22485,0.688,The Last,278.465,22050,4,163.166,AR3IT1H1187B9AA7CA,Breaking Pangaea,0.317981943,4,Take Apart The Words,-9.339
TRGLIKC128F4260EA6,SOOIUKN12A8AE48134,0.414,2.543,0.421,1972,248.76363,0,Sugar Cane,244.187,22050,4,150.589,AR2BBHS1187FB4AE06,Jeff Beck Group,0.321366997,5,Original Album Classics,-16.17
TRAPTBF128F92FCDE3,SOWNUNZ12AB017CCE4,0.341,0,0.527,2009,226.66404,0.847,Pig Will Not,214.645,22050,5,111.624,ARCPAUB11FF10D8539,PJ Harvey / John Parish,0.388211113,9,A Woman A Man Walked By,-7.481
TRMTIGA128F145E2F3,SOZRUNJ12A6D4F78CF,0,0,0,1990,328.12363,0.667,Railroad Worksong,321.863,22050,4,90.487,ARXC94M1187B9AFD8E,The Notting Hillbillies,0.362689517,1,Missing... Presumed Having A Good Time,-17.592
TRWHKBM128F931CE1A,SOLUDSR12AB018236D,0.567,0.328,0.565,1993,184.73751,0.364,The End,184.738,22050,4,100.359,ARAYQYI1187FB4542F,Wynton Marsalis Septet,0.366026805,8,Citi Movement,-14.517
TRJMOMH128F933445C,SOOLPGB12AB0183067,0.378,0,0.266,2005,209.34485,0.777,Regular Guy,202.762,22050,4,96.181,AR0B8CT1187B9B2CF3,Fyah Blaze,0.215272259,1,Truths and Rights,-6.086
TRMBJRB128F92FA007,SOWDBRY12D021B3C8D,0.647,0.351,0.618,1994,197.56363,0.452,Sentimental Journey,193.178,22050,4,94.454,ARIJE1A1187B9A458D,Ella Fitzgerald,0.541654,8,That Old Feeling,-15.695
TRYFNEW128F428DDD2,SOEVDYC12A8C137670,0.757,0.212,0.87,2001,190.74567,0.857,Autoritratto,179.363,22050,5,101.096,ARXGO2I1187B9B9752,Luca Carboni,0.3774616,4,Luca,-10.459
TRGTIEJ128F427E789,SOIMYCX12A58A79A7A,0.289,0.189,0,2000,279.7971,0.923,Boston Rain Melody,264.069,22050,4,139.98,AROY6XW1187B991121,Steve Vai,0.543954417,11,The Infinite Steve Vai: An Anthology,-8.228
TRDUTHC128F932DC28,SOZZFCO12AB01816B8,0.551,6.281,0.447,2004,340.97587,1,We Excused Ourselves To The Bathroom And Had A Little Cry,333.781,22050,3,141.024,AR5D4U41187FB407E6,Don't Mess With Texas,0.39958544,9,Don't Mess With Texas,-9.247
TRDRIDC128F932B233,SOCZFEX12AB01885E6,0.35,0.119,0.364,1991,315.68934,0.73,Limehouse Blues (LP Version),306.097,22050,1,133.06,ARRAAOJ1187B9B487F,Gerald Albright,0.381588561,0,Live At Birdland West,-7.214
